scenario_slug,scenario_title,variant,variant_title,report_date,asset,label,symbol,scenario_amount_krw,reference_return,final_value_krw,profit_krw,buy_date,buy_price_krw,final_price_krw
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.27917693,655835,455835,2018-05-04,3818.0312,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-05-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.61069394,1435882,885882,2018-05-04,12489.0166,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-06-06,cash,KODEX 단기채권,153130.KS,250000,0.16701868,291755,41755,2018-06-05,97042.1484,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-06-06,gold,KODEX 골드선물(H),132030.KS,500000,1.67394691,1336973,836973,2018-06-05,9517.7656,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.29639046,659278,459278,2018-06-05,3798.0938,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-06-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.49856616,1374211,824211,2018-06-05,13049.4844,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-07-06,cash,KODEX 단기채권,153130.KS,250000,0.16539969,291350,41350,2018-07-06,97176.9609,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-07-06,gold,KODEX 골드선물(H),132030.KS,500000,1.75310023,1376550,876550,2018-07-06,9244.124,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.37614184,675228,475228,2018-07-06,3708.375,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-07-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.50237065,1376304,826304,2018-07-06,13029.6445,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-08-06,cash,KODEX 단기채권,153130.KS,250000,0.1639003,290975,40975,2018-08-06,97302.1484,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-08-06,gold,KODEX 골드선물(H),132030.KS,500000,1.85928483,1429642,929642,2018-08-06,8900.8271,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-08-06,silver,KODEX 은선물(H),144600.KS,200000,2.52293062,704586,504586,2018-08-06,3553.8594,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-08-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.4141489,1327782,777782,2018-08-06,13505.7949,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-09-06,cash,KODEX 단기채권,153130.KS,250000,0.16177324,290443,40443,2018-09-06,97480.2969,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-09-06,gold,KODEX 골드선물(H),132030.KS,500000,1.90309896,1451549,951549,2018-09-06,8766.4941,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-09-06,silver,KODEX 은선물(H),144600.KS,200000,2.85252995,770506,570506,2018-09-06,3249.8125,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-09-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.37661877,1307140,757140,2018-09-06,13719.0703,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-10-06,cash,KODEX 단기채권,153130.KS,250000,0.16085581,290214,40214,2018-10-05,97557.3359,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-10-06,gold,KODEX 골드선물(H),132030.KS,500000,1.89816456,1449082,949082,2018-10-05,8781.4199,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-10-06,silver,KODEX 은선물(H),144600.KS,200000,2.74902915,749806,549806,2018-10-05,3339.5312,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-10-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.35701946,1296361,746361,2018-10-05,13833.1484,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-11-06,cash,KODEX 단기채권,153130.KS,250000,0.15925386,289813,39813,2018-11-06,97692.1484,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-11-06,gold,KODEX 골드선물(H),132030.KS,500000,1.83865714,1419329,919329,2018-11-06,8965.5068,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-11-06,silver,KODEX 은선물(H),144600.KS,200000,2.73787132,747574,547574,2018-11-06,3349.5,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-11-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.50427705,1377352,827352,2018-11-06,13019.7256,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-12-06,cash,KODEX 단기채권,153130.KS,250000,0.15777014,289443,39443,2018-12-06,97817.3438,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-12-06,gold,KODEX 골드선물(H),132030.KS,500000,1.819879,1409939,909939,2018-12-06,9025.21,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-12-06,silver,KODEX 은선물(H),144600.KS,200000,2.80583262,761167,561167,2018-12-06,3289.6875,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2018-12-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.57490313,1416197,866197,2018-12-06,12662.6123,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-01-06,cash,KODEX 단기채권,153130.KS,250000,0.15576482,288941,38941,2019-01-04,97987.0625,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-01-06,gold,KODEX 골드선물(H),132030.KS,500000,1.70362602,1351813,851813,2019-01-04,9413.2842,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-01-06,silver,KODEX 은선물(H),144600.KS,200000,2.50327689,700655,500655,2019-01-04,3573.7969,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-01-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.79139164,1535265,985265,2019-01-04,11680.5537,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-02-06,cash,KODEX 단기채권,153130.KS,250000,0.15438075,288595,38595,2019-02-01,98104.5469,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-02-06,gold,KODEX 골드선물(H),132030.KS,500000,1.66004188,1330021,830021,2019-02-01,9567.5186,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-02-06,silver,KODEX 은선물(H),144600.KS,200000,2.45984784,691970,491970,2019-02-01,3618.6562,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-02-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.54204469,1398125,848125,2019-02-01,12826.2891,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-03-06,cash,KODEX 단기채권,153130.KS,250000,0.15299989,288250,38250,2019-03-06,98222.0391,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-03-06,gold,KODEX 골드선물(H),132030.KS,500000,1.72959471,1364797,864797,2019-03-06,9323.7285,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-03-06,silver,KODEX 은선물(H),144600.KS,200000,2.67767135,735534,535534,2019-03-06,3404.3281,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-03-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.47318572,1360252,810252,2019-03-06,13183.4014,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-04-06,cash,KODEX 단기채권,153130.KS,250000,0.1509924,287748,37748,2019-04-05,98393.3516,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-04-06,gold,KODEX 골드선물(H),132030.KS,500000,1.73397135,1366986,866986,2019-04-05,9308.8027,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-04-06,silver,KODEX 은선물(H),144600.KS,200000,2.67229463,734459,534459,2019-04-05,3409.3125,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-04-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.37919928,1308560,758560,2019-04-05,13704.1904,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-05-06,cash,KODEX 단기채권,153130.KS,250000,0.14944816,287362,37362,2019-05-03,98525.5391,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-05-06,gold,KODEX 골드선물(H),132030.KS,500000,1.78003277,1390016,890016,2019-05-03,9154.5684,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.80583262,761167,561167,2019-05-03,3289.6875,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-05-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.34859858,1291729,741729,2019-05-03,13882.7471,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-06-06,cash,KODEX 단기채권,153130.KS,250000,0.14722526,286806,36806,2019-06-05,98716.4453,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-06-06,gold,KODEX 골드선물(H),132030.KS,500000,1.65865924,1329330,829330,2019-06-05,9572.4941,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.77721734,755443,555443,2019-06-05,3314.6094,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-06-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.4437649,1344071,794071,2019-06-05,13342.1182,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-07-06,cash,KODEX 단기채권,153130.KS,250000,0.14535102,286338,36338,2019-07-05,98877.9844,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-07-06,gold,KODEX 골드선물(H),132030.KS,500000,1.50871043,1254355,754355,2019-07-05,10144.6543,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-07-06,silver,KODEX 은선물(H),144600.KS,200000,2.67767135,735534,535534,2019-07-05,3404.3281,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-07-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.28890232,1258896,708896,2019-07-05,14244.8193,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-08-06,cash,KODEX 단기채권,153130.KS,250000,0.14297429,285744,35744,2019-08-06,99083.5938,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-08-06,gold,KODEX 골드선물(H),132030.KS,500000,1.42659406,1213297,713297,2019-08-06,10487.9512,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-08-06,silver,KODEX 은선물(H),144600.KS,200000,2.40820832,681642,481642,2019-08-06,3673.4844,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-08-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.41859,1330225,780225,2019-08-06,13480.9951,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-09-06,cash,KODEX 단기채권,153130.KS,250000,0.14167703,285419,35419,2019-09-06,99196.1797,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-09-06,gold,KODEX 골드선물(H),132030.KS,500000,1.34860438,1174302,674302,2019-09-06,10836.2227,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-09-06,silver,KODEX 은선물(H),144600.KS,200000,2.03730294,607461,407461,2019-09-06,4122.0781,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-09-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.30576206,1268169,718169,2019-09-06,14140.6611,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-10-06,cash,KODEX 단기채권,153130.KS,250000,0.14111407,285279,35279,2019-10-04,99245.1172,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-10-06,gold,KODEX 골드선물(H),132030.KS,500000,1.36379867,1181899,681899,2019-10-04,10766.5684,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-10-06,silver,KODEX 은선물(H),144600.KS,200000,2.20798152,641596,441596,2019-10-04,3902.7656,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-10-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.36125266,1298689,748689,2019-10-04,13808.3486,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-11-06,cash,KODEX 단기채권,153130.KS,250000,0.14015803,285040,35040,2019-11-06,99328.3359,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-11-06,gold,KODEX 골드선물(H),132030.KS,500000,1.40491799,1202459,702459,2019-11-06,10582.4814,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-11-06,silver,KODEX 은선물(H),144600.KS,200000,2.22859837,645720,445720,2019-11-06,3877.8438,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-11-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.23672244,1230197,680197,2019-11-06,14577.1328,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-12-06,cash,KODEX 단기채권,153130.KS,250000,0.13897919,284745,34745,2019-12-06,99431.1406,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-12-06,gold,KODEX 골드선물(H),132030.KS,500000,1.43005235,1215026,715026,2019-12-06,10473.0254,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-12-06,silver,KODEX 은선물(H),144600.KS,200000,2.36258304,672517,472517,2019-12-06,3723.3281,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2019-12-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.20077924,1210429,660429,2019-12-06,14815.207,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-01-06,cash,KODEX 단기채권,153130.KS,250000,0.13769107,284423,34423,2020-01-06,99543.7188,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-01-06,gold,KODEX 골드선물(H),132030.KS,500000,1.27445988,1137230,637230,2020-01-06,11189.4697,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-01-06,silver,KODEX 은선물(H),144600.KS,200000,2.09341075,618682,418682,2020-01-06,4047.3125,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-01-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.13225021,1172738,622738,2020-01-06,15291.3574,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-02-06,cash,KODEX 단기채권,153130.KS,250000,0.13612655,284032,34032,2020-02-06,99680.7969,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-02-06,gold,KODEX 골드선물(H),132030.KS,500000,1.30833052,1154165,654165,2020-02-06,11025.2842,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-02-06,silver,KODEX 은선물(H),144600.KS,200000,2.23275358,646551,446551,2020-02-06,3872.8594,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-02-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.04852839,1126691,576691,2020-02-06,15916.3037,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-03-06,cash,KODEX 단기채권,153130.KS,250000,0.13434393,283586,33586,2020-03-06,99837.4453,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-03-06,gold,KODEX 골드선물(H),132030.KS,500000,1.14746448,1073732,573732,2020-03-06,11851.1855,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-03-06,silver,KODEX 은선물(H),144600.KS,200000,2.29639046,659278,459278,2020-03-06,3798.0938,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-03-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.29931004,1264621,714621,2020-03-06,14180.3408,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-04-06,cash,KODEX 단기채권,153130.KS,250000,0.13251133,283128,33128,2020-04-06,99999.0,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-04-06,gold,KODEX 골드선물(H),132030.KS,500000,1.19727686,1098638,598638,2020-04-06,11582.5186,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-04-06,silver,KODEX 은선물(H),144600.KS,200000,2.94944895,789890,589890,2020-04-06,3170.0625,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-04-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.66250608,1464378,914378,2020-04-06,12245.9814,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-05-06,cash,KODEX 단기채권,153130.KS,250000,0.13140386,282851,32851,2020-05-06,100096.8828,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-05-06,gold,KODEX 골드선물(H),132030.KS,500000,1.11812018,1059060,559060,2020-05-06,12015.3711,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-05-06,silver,KODEX 은선물(H),144600.KS,200000,2.80583262,761167,561167,2020-05-06,3289.6875,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-05-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.39218618,1315702,765702,2020-05-06,13629.792,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-06-06,cash,KODEX 단기채권,153130.KS,250000,0.1300774,282519,32519,2020-06-05,100214.375,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-06-06,gold,KODEX 골드선물(H),132030.KS,500000,1.1278121,1063906,563906,2020-06-05,11960.6426,25450.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-06-06,silver,KODEX 은선물(H),144600.KS,200000,2.25791119,651582,451582,2020-06-05,3842.9531,12520.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-06-06,equity,KODEX 미국S&P500선물(H),219480.KS,550000,1.19636732,1208002,658002,2020-06-05,14844.9668,32605.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-07-06,cash,KODEX 단기채권,153130.KS,250000,0.12952582,282381,32381,2020-07-06,100263.3125,113250.0
inflation_fx_shock,Inflation/FX shock,isa_max_hedged_sp500,ISA 장기 환헤지 S&P500,2020-07-06,gold,KODEX 골드선물(H),132030.KS,500000,1.04446857,1022234,522234,2020-07-06,12448.2227,25450.0
